hgnc_symbol	ensembl_gene_id	gene_biotype
LINC01364	ENSG00000227290	lncRNA
	ENSG00000291277	lncRNA
	ENSG00000310525	protein_coding
EEF1AKMT4	ENSG00000284753	protein_coding
OR7E136P	ENSG00000205897	transcribed_unprocessed_pseudogene
	ENSG00000299822	lncRNA
	ENSG00000295779	lncRNA
	ENSG00000299831	lncRNA
	ENSG00000290698	lncRNA
RPL23P8	ENSG00000219451	transcribed_processed_pseudogene
	ENSG00000300678	lncRNA
	ENSG00000299856	lncRNA
C4orf46P1	ENSG00000206168	transcribed_processed_pseudogene
	ENSG00000283445	lncRNA
	ENSG00000294416	lncRNA
BCAP31P1	ENSG00000261217	transcribed_unprocessed_pseudogene
MIR6787	ENSG00000284574	miRNA
DPY19L1P1	ENSG00000229358	transcribed_unprocessed_pseudogene
NCAPD2	ENSG00000010292	protein_coding
	ENSG00000303944	lncRNA
RNF213	ENSG00000173821	protein_coding
HMGN2P3	ENSG00000230330	transcribed_processed_pseudogene
	ENSG00000299881	lncRNA
	ENSG00000303230	lncRNA
GHITM	ENSG00000165678	protein_coding
	ENSG00000293957	lncRNA
RABL2B	ENSG00000079974	protein_coding
SEC13	ENSG00000157020	protein_coding
	ENSG00000299892	lncRNA
RPL18P13	ENSG00000244485	transcribed_processed_pseudogene
	ENSG00000299905	lncRNA
FADS2	ENSG00000134824	protein_coding
	ENSG00000260797	transcribed_processed_pseudogene
LMBRD1	ENSG00000168216	protein_coding
	ENSG00000297958	lncRNA
LINC01031	ENSG00000232077	lncRNA
	ENSG00000283421	transcribed_unitary_pseudogene
	ENSG00000257403	transcribed_unprocessed_pseudogene
FAM81A	ENSG00000157470	protein_coding
SNX29P1	ENSG00000158482	transcribed_unprocessed_pseudogene
	ENSG00000276548	transcribed_unprocessed_pseudogene
VPS51P1	ENSG00000260431	transcribed_processed_pseudogene
	ENSG00000285567	lncRNA
	ENSG00000299926	lncRNA
	ENSG00000299951	lncRNA
	ENSG00000290102	lncRNA
	ENSG00000299985	lncRNA
	ENSG00000299986	lncRNA
	ENSG00000300002	lncRNA
	ENSG00000285041	lncRNA
	ENSG00000300008	lncRNA
	ENSG00000300015	lncRNA
HOOK3	ENSG00000168172	protein_coding
	ENSG00000300024	lncRNA
PRPF6	ENSG00000101161	protein_coding
	ENSG00000300035	lncRNA
	ENSG00000236846	lncRNA
	ENSG00000310340	lncRNA
	ENSG00000259827	lncRNA
	ENSG00000286020	lncRNA
	ENSG00000300042	lncRNA
	ENSG00000304977	lncRNA
DPPA2P4	ENSG00000261429	transcribed_processed_pseudogene
	ENSG00000293401	lncRNA
GAPDHP35	ENSG00000250982	transcribed_processed_pseudogene
	ENSG00000298931	lncRNA
LINC02784	ENSG00000235741	lncRNA
GRIK5	ENSG00000105737	protein_coding
	ENSG00000275654	transcribed_unprocessed_pseudogene
	ENSG00000300054	lncRNA
	ENSG00000309023	lncRNA
	ENSG00000300064	lncRNA
VINAC1P	ENSG00000283698	transcribed_unitary_pseudogene
	ENSG00000295626	lncRNA
	ENSG00000287582	lncRNA
	ENSG00000302893	lncRNA
	ENSG00000300081	lncRNA
	ENSG00000278725	transcribed_unprocessed_pseudogene
	ENSG00000309434	lncRNA
	ENSG00000307459	lncRNA
GORAB-AS1	ENSG00000231407	lncRNA
	ENSG00000309398	lncRNA
	ENSG00000285020	transcribed_unprocessed_pseudogene
FAM193B	ENSG00000146067	protein_coding
	ENSG00000293550	lncRNA
SLC20A1-DT	ENSG00000237753	lncRNA
PLA2G10DP	ENSG00000261419	transcribed_unprocessed_pseudogene
	ENSG00000295964	lncRNA
PLA2G10KP	ENSG00000278528	transcribed_unprocessed_pseudogene
	ENSG00000295947	lncRNA
SMG1P6	ENSG00000254634	transcribed_unprocessed_pseudogene
	ENSG00000303051	lncRNA
	ENSG00000309313	lncRNA
	ENSG00000260335	transcribed_unprocessed_pseudogene
	ENSG00000298853	lncRNA
	ENSG00000309270	lncRNA
	ENSG00000257691	transcribed_processed_pseudogene
PLA2G10HP	ENSG00000257506	transcribed_unprocessed_pseudogene
	ENSG00000309168	lncRNA
	ENSG00000307698	lncRNA
FBXL6	ENSG00000182325	protein_coding
ZNF248	ENSG00000198105	protein_coding
	ENSG00000306594	lncRNA
OCA2	ENSG00000104044	protein_coding
LINC01878	ENSG00000234308	lncRNA
LINC02801	ENSG00000284240	lncRNA
	ENSG00000223373	lncRNA
MIR4776-2	ENSG00000283637	miRNA
MIR4776-1	ENSG00000266354	miRNA
	ENSG00000286965	lncRNA
CA5AP1	ENSG00000260133	transcribed_unprocessed_pseudogene
	ENSG00000302515	lncRNA
	ENSG00000305172	lncRNA
	ENSG00000270659	lncRNA
	ENSG00000261444	transcribed_unprocessed_pseudogene
LINC01953	ENSG00000236193	lncRNA
PLA2G10JP	ENSG00000261203	transcribed_unprocessed_pseudogene
	ENSG00000302389	lncRNA
	ENSG00000310213	lncRNA
TASP1	ENSG00000089123	protein_coding
	ENSG00000289002	lncRNA
	ENSG00000295442	lncRNA
SPAG16-DT	ENSG00000196096	lncRNA
	ENSG00000273724	transcribed_unprocessed_pseudogene
	ENSG00000299933	lncRNA
ENSAP3	ENSG00000177261	processed_pseudogene
	ENSG00000261145	transcribed_processed_pseudogene
SNORA70I	ENSG00000207274	snoRNA
RPL10P6	ENSG00000230076	transcribed_processed_pseudogene
	ENSG00000293660	lncRNA
CDK5R2-AS1	ENSG00000235024	lncRNA
	ENSG00000300122	lncRNA
RNU2-4P	ENSG00000277084	snRNA
	ENSG00000300145	lncRNA
RNU6-1137P	ENSG00000252882	snRNA
RNU6-470P	ENSG00000251763	snRNA
YBX3P1	ENSG00000261614	transcribed_processed_pseudogene
MIR2117HG	ENSG00000267151	lncRNA
	ENSG00000259962	transcribed_unprocessed_pseudogene
MIR2117	ENSG00000284344	miRNA
RNU6-406P	ENSG00000252279	snRNA
RNU6-971P	ENSG00000252729	snRNA
	ENSG00000278109	misc_RNA
	ENSG00000300147	lncRNA
	ENSG00000291103	lncRNA
	ENSG00000300155	lncRNA
ARL17A	ENSG00000185829	protein_coding
	ENSG00000300162	lncRNA
EXOC3	ENSG00000180104	protein_coding
	ENSG00000294017	lncRNA
	ENSG00000300176	lncRNA
	ENSG00000300179	lncRNA
	ENSG00000288898	lncRNA
LINC02769	ENSG00000259815	lncRNA
	ENSG00000286802	lncRNA
	ENSG00000300217	lncRNA
	ENSG00000259776	lncRNA
SLC35F3-AS1	ENSG00000236244	lncRNA
FAM86LP	ENSG00000242731	transcribed_unprocessed_pseudogene
	ENSG00000300240	lncRNA
ZNF574	ENSG00000105732	protein_coding
LINC00608	ENSG00000236445	lncRNA
	ENSG00000300242	lncRNA
PKD1P1	ENSG00000244257	transcribed_unprocessed_pseudogene
	ENSG00000287860	lncRNA
PKD1P2	ENSG00000227827	transcribed_unprocessed_pseudogene
NCOA5LP	ENSG00000283365	transcribed_unitary_pseudogene
	ENSG00000308171	lncRNA
	ENSG00000224090	lncRNA
	ENSG00000306164	lncRNA
UQCRFS1	ENSG00000169021	protein_coding
CFAP65	ENSG00000181378	protein_coding
	ENSG00000203620	lncRNA
UQCC3	ENSG00000204922	protein_coding
CES1P2	ENSG00000260765	transcribed_unprocessed_pseudogene
PSMA6	ENSG00000100902	protein_coding
ALCAM	ENSG00000170017	protein_coding
RPS19	ENSG00000105372	protein_coding
	ENSG00000300270	lncRNA
RRAGC-DT	ENSG00000228436	lncRNA
ZNF512B	ENSG00000196700	protein_coding
AQP11	ENSG00000178301	protein_coding
	ENSG00000303450	lncRNA
ATP5F1AP3	ENSG00000263232	transcribed_processed_pseudogene
	ENSG00000294600	lncRNA
VN1R31P	ENSG00000236284	transcribed_processed_pseudogene
	ENSG00000233962	transcribed_unprocessed_pseudogene
	ENSG00000260584	transcribed_processed_pseudogene
	ENSG00000293071	lncRNA
	ENSG00000276822	transcribed_unprocessed_pseudogene
	ENSG00000304089	lncRNA
	ENSG00000226468	transcribed_processed_pseudogene
	ENSG00000286655	lncRNA
	ENSG00000302091	lncRNA
TRAPPC4	ENSG00000196655	protein_coding
SLC6A3	ENSG00000142319	protein_coding
STAM	ENSG00000136738	protein_coding
	ENSG00000300319	lncRNA
PLA2G10BP	ENSG00000254609	transcribed_unprocessed_pseudogene
	ENSG00000300344	lncRNA
	ENSG00000300365	lncRNA
AEN	ENSG00000181026	protein_coding
	ENSG00000305462	lncRNA
LINC01709	ENSG00000226715	lncRNA
	ENSG00000232906	transcribed_processed_pseudogene
TBC1D31	ENSG00000156787	protein_coding
	ENSG00000282381	lncRNA
	ENSG00000257639	transcribed_unprocessed_pseudogene
TM9SF4	ENSG00000101337	protein_coding
	ENSG00000260866	transcribed_unprocessed_pseudogene
	ENSG00000308771	lncRNA
NCR3	ENSG00000204475	protein_coding
SCML2P2	ENSG00000271105	transcribed_processed_pseudogene
NPIPB10P	ENSG00000196796	transcribed_unprocessed_pseudogene
	ENSG00000303341	lncRNA
CD300H	ENSG00000284690	protein_coding
	ENSG00000300378	lncRNA
VN1R32P	ENSG00000230361	transcribed_unitary_pseudogene
	ENSG00000306879	lncRNA
SEPTIN7P4	ENSG00000240651	transcribed_unprocessed_pseudogene
	ENSG00000277003	transcribed_unprocessed_pseudogene
RPS26	ENSG00000197728	protein_coding
	ENSG00000305455	lncRNA
	ENSG00000244550	lncRNA
LINC02608	ENSG00000226251	lncRNA
GTPBP3	ENSG00000130299	protein_coding
BPTF	ENSG00000171634	protein_coding
	ENSG00000259882	transcribed_unprocessed_pseudogene
	ENSG00000227785	transcribed_processed_pseudogene
	ENSG00000303520	lncRNA
SLC25A5P3	ENSG00000213673	transcribed_processed_pseudogene
LINC01445	ENSG00000231427	lncRNA
PTPN9	ENSG00000169410	protein_coding
	ENSG00000307000	lncRNA
	ENSG00000282924	transcribed_unprocessed_pseudogene
	ENSG00000235610	lncRNA
	ENSG00000303803	lncRNA
	ENSG00000227923	transcribed_processed_pseudogene
	ENSG00000299887	lncRNA
LINC03075	ENSG00000229301	lncRNA
	ENSG00000228802	lncRNA
	ENSG00000260308	transcribed_processed_pseudogene
	ENSG00000310283	lncRNA
MRPL51	ENSG00000111639	protein_coding
	ENSG00000270401	transcribed_unprocessed_pseudogene
LINC01698	ENSG00000231648	lncRNA
	ENSG00000205452	lncRNA
CDCP1	ENSG00000163814	protein_coding
	ENSG00000286429	lncRNA
	ENSG00000300414	lncRNA
TRPM8	ENSG00000144481	protein_coding
TCP1	ENSG00000120438	protein_coding
	ENSG00000237572	transcribed_unprocessed_pseudogene
	ENSG00000300415	lncRNA
	ENSG00000300425	lncRNA
	ENSG00000306021	lncRNA
	ENSG00000300433	lncRNA
CHEK2P7	ENSG00000260516	transcribed_unprocessed_pseudogene
	ENSG00000226767	transcribed_processed_pseudogene
	ENSG00000295782	lncRNA
DLEU2L	ENSG00000116652	lncRNA
	ENSG00000293890	lncRNA
	ENSG00000237251	transcribed_unprocessed_pseudogene
	ENSG00000289377	lncRNA
	ENSG00000309153	lncRNA
	ENSG00000275833	transcribed_unprocessed_pseudogene
PHKG1P1	ENSG00000226075	transcribed_unprocessed_pseudogene
TP53TG3GP	ENSG00000261274	transcribed_unprocessed_pseudogene
IFITM3	ENSG00000142089	protein_coding
	ENSG00000296866	lncRNA
FRG2JP	ENSG00000259897	transcribed_unprocessed_pseudogene
DGAT2L7P	ENSG00000205267	transcribed_unprocessed_pseudogene
	ENSG00000294135	lncRNA
	ENSG00000295521	lncRNA
RARRES2P6	ENSG00000261010	transcribed_processed_pseudogene
	ENSG00000288804	lncRNA
NCOR1P3	ENSG00000233601	transcribed_unprocessed_pseudogene
	ENSG00000300470	lncRNA
	ENSG00000296849	lncRNA
	ENSG00000299721	lncRNA
	ENSG00000300472	lncRNA
	ENSG00000225075	lncRNA
FRG2HP	ENSG00000260846	transcribed_unprocessed_pseudogene
GTF2IP5	ENSG00000224316	transcribed_unprocessed_pseudogene
	ENSG00000300476	lncRNA
	ENSG00000296809	lncRNA
	ENSG00000301562	lncRNA
RAD51AP1	ENSG00000111247	protein_coding
	ENSG00000300481	lncRNA
RPSAP46	ENSG00000213394	transcribed_processed_pseudogene
	ENSG00000237429	lncRNA
	ENSG00000235421	transcribed_unprocessed_pseudogene
FRG2IP	ENSG00000260598	transcribed_unprocessed_pseudogene
LARGE2	ENSG00000165905	protein_coding
	ENSG00000302313	lncRNA
	ENSG00000308158	lncRNA
	ENSG00000300489	lncRNA
GPR156	ENSG00000175697	protein_coding
AGGF1P5	ENSG00000260680	transcribed_processed_pseudogene
	ENSG00000300492	lncRNA
	ENSG00000300499	lncRNA
	ENSG00000308141	lncRNA
	ENSG00000300504	lncRNA
	ENSG00000231859	transcribed_processed_pseudogene
	ENSG00000225279	lncRNA
	ENSG00000297732	lncRNA
SMIM3	ENSG00000256235	protein_coding
	ENSG00000300517	lncRNA
LINC02125	ENSG00000250514	lncRNA
OR7E7P	ENSG00000238228	transcribed_unprocessed_pseudogene
	ENSG00000284707	lncRNA
	ENSG00000300530	lncRNA
	ENSG00000300536	lncRNA
	ENSG00000300547	lncRNA
	ENSG00000302351	lncRNA
	ENSG00000300565	lncRNA
PRELID2	ENSG00000186314	protein_coding
	ENSG00000291066	lncRNA
	ENSG00000300566	lncRNA
	ENSG00000300570	lncRNA
	ENSG00000300593	lncRNA
SEC62	ENSG00000008952	protein_coding
	ENSG00000300603	lncRNA
	ENSG00000300617	lncRNA
	ENSG00000300634	lncRNA
LINC01755	ENSG00000233079	lncRNA
	ENSG00000223889	transcribed_processed_pseudogene
	ENSG00000232032	transcribed_processed_pseudogene
OR7E38P	ENSG00000183444	transcribed_unprocessed_pseudogene
	ENSG00000285725	lncRNA
NRAP	ENSG00000197893	protein_coding
HHIPL1	ENSG00000182218	protein_coding
	ENSG00000289602	lncRNA
	ENSG00000300688	lncRNA
	ENSG00000300706	lncRNA
	ENSG00000300711	lncRNA
	ENSG00000300727	lncRNA
SMG7-AS1	ENSG00000232860	lncRNA
CLTB	ENSG00000175416	protein_coding
	ENSG00000279218	TEC
BTBD1	ENSG00000064726	protein_coding
	ENSG00000226442	lncRNA
	ENSG00000288857	lncRNA
	ENSG00000229436	transcribed_processed_pseudogene
	ENSG00000298725	lncRNA
MRPL42P4	ENSG00000242552	transcribed_processed_pseudogene
	ENSG00000229192	lncRNA
SRSF8CP	ENSG00000214754	transcribed_processed_pseudogene
	ENSG00000296553	lncRNA
SGTB	ENSG00000197860	protein_coding
	ENSG00000287627	lncRNA
CAPZA1P4	ENSG00000233263	transcribed_processed_pseudogene
	ENSG00000300731	lncRNA
	ENSG00000310227	lncRNA
	ENSG00000297917	lncRNA
	ENSG00000300752	lncRNA
TAC4	ENSG00000176358	protein_coding
	ENSG00000300756	lncRNA
RPL7AP43	ENSG00000213542	transcribed_processed_pseudogene
	ENSG00000226208	lncRNA
ESPNL	ENSG00000144488	protein_coding
	ENSG00000291121	lncRNA
LINC01349	ENSG00000230402	lncRNA
PSMC4	ENSG00000013275	protein_coding
NDRG2	ENSG00000165795	protein_coding
FHAD1-AS1	ENSG00000233485	lncRNA
	ENSG00000300794	lncRNA
	ENSG00000300797	lncRNA
	ENSG00000300799	lncRNA
	ENSG00000302414	lncRNA
	ENSG00000291262	lncRNA
	ENSG00000287406	lncRNA
KMT2A	ENSG00000118058	protein_coding
MRPS10	ENSG00000048544	protein_coding
	ENSG00000310275	lncRNA
ZFHX3-AS1	ENSG00000259768	lncRNA
MTCYBP24	ENSG00000236232	transcribed_unprocessed_pseudogene
	ENSG00000232736	transcribed_processed_pseudogene
KLHL30-AS1	ENSG00000279484	lncRNA
	ENSG00000300813	lncRNA
SEPTIN7-DT	ENSG00000228878	lncRNA
EFHD2-AS1	ENSG00000228140	lncRNA
RABL3	ENSG00000144840	protein_coding
LINC02610	ENSG00000186235	lncRNA
	ENSG00000200888	misc_RNA
MIR6784	ENSG00000277249	miRNA
ARHGAP23	ENSG00000275832	protein_coding
	ENSG00000300832	lncRNA
PRIM2	ENSG00000146143	protein_coding
	ENSG00000283999	lncRNA
WWC1	ENSG00000113645	protein_coding
	ENSG00000225057	lncRNA
	ENSG00000283635	lncRNA
	ENSG00000232306	lncRNA
	ENSG00000289555	lncRNA
BOK-AS1	ENSG00000234235	lncRNA
TGFB2-AS1	ENSG00000232480	lncRNA
ZNF576	ENSG00000124444	protein_coding
	ENSG00000231198	transcribed_processed_pseudogene
TMEM230	ENSG00000089063	protein_coding
	ENSG00000309170	lncRNA
	ENSG00000279372	TEC
	ENSG00000275400	transcribed_processed_pseudogene
GAST	ENSG00000184502	protein_coding
WDR53	ENSG00000185798	protein_coding
	ENSG00000298909	lncRNA
	ENSG00000291136	lncRNA
	ENSG00000273113	lncRNA
SHMT2	ENSG00000182199	protein_coding
RNA5SP122	ENSG00000207186	rRNA_pseudogene
	ENSG00000235351	lncRNA
	ENSG00000215692	lncRNA
RNA5SP442	ENSG00000201920	rRNA_pseudogene
RN7SL399P	ENSG00000239542	misc_RNA
	ENSG00000234793	lncRNA
	ENSG00000306637	lncRNA
WHAMM	ENSG00000156232	protein_coding
	ENSG00000300233	lncRNA
LETM2	ENSG00000165046	protein_coding
	ENSG00000302812	lncRNA
	ENSG00000296115	lncRNA
	ENSG00000224814	lncRNA
CARD14	ENSG00000141527	protein_coding
	ENSG00000293135	lncRNA
DNAJB3	ENSG00000227802	transcribed_unitary_pseudogene
	ENSG00000293136	lncRNA
LINC01635	ENSG00000228397	lncRNA
	ENSG00000283118	lncRNA
	ENSG00000307107	lncRNA
	ENSG00000307150	lncRNA
ZEB2-AS1	ENSG00000238057	lncRNA
NEO1	ENSG00000067141	protein_coding
	ENSG00000300874	lncRNA
ZKSCAN3	ENSG00000189298	protein_coding
HSD11B1-AS1	ENSG00000227591	lncRNA
DDA1	ENSG00000130311	protein_coding
LINC01412	ENSG00000232606	lncRNA
CYMP-AS1	ENSG00000235407	lncRNA
TCEAL3	ENSG00000196507	protein_coding
	ENSG00000300905	lncRNA
RNU7-90P	ENSG00000238731	snRNA
	ENSG00000293453	lncRNA
KRT18P18	ENSG00000261764	transcribed_processed_pseudogene
	ENSG00000279206	lncRNA
RNU7-71P	ENSG00000251868	snRNA
	ENSG00000279757	TEC
LINC02126	ENSG00000259847	lncRNA
ABRACL	ENSG00000146386	protein_coding
	ENSG00000300915	lncRNA
ZNF430	ENSG00000118620	protein_coding
	ENSG00000300928	lncRNA
	ENSG00000286398	lncRNA
LINC02993	ENSG00000287115	lncRNA
LINC01675	ENSG00000234142	lncRNA
	ENSG00000260834	lncRNA
	ENSG00000305913	lncRNA
	ENSG00000305976	lncRNA
	ENSG00000290561	lncRNA
	ENSG00000305952	lncRNA
	ENSG00000308235	lncRNA
	ENSG00000299078	lncRNA
	ENSG00000296383	lncRNA
RPLP0P6	ENSG00000213553	processed_pseudogene
	ENSG00000300955	lncRNA
	ENSG00000296297	lncRNA
LINC02770	ENSG00000228215	lncRNA
	ENSG00000260350	lncRNA
POLQ	ENSG00000051341	protein_coding
CARHSP1-DT	ENSG00000261481	lncRNA
	ENSG00000271443	transcribed_processed_pseudogene
USP7-AS1	ENSG00000260979	lncRNA
	ENSG00000296331	lncRNA
AASDHPPT	ENSG00000149313	protein_coding
	ENSG00000300970	lncRNA
ANKLE1	ENSG00000160117	protein_coding
	ENSG00000309643	lncRNA
	ENSG00000296326	lncRNA
	ENSG00000300973	lncRNA
	ENSG00000296307	lncRNA
	ENSG00000300975	lncRNA
HNRNPLL	ENSG00000143889	protein_coding
CD99L2	ENSG00000102181	protein_coding
	ENSG00000302150	lncRNA
	ENSG00000260349	lncRNA
	ENSG00000294612	lncRNA
	ENSG00000299506	lncRNA
	ENSG00000302421	lncRNA
	ENSG00000309038	lncRNA
ATP6V0D1-DT	ENSG00000270049	lncRNA
	ENSG00000300978	lncRNA
	ENSG00000300980	lncRNA
	ENSG00000223344	lncRNA
LINC02606	ENSG00000284693	lncRNA
	ENSG00000297582	lncRNA
CTCF-DT	ENSG00000259804	lncRNA
CLP1	ENSG00000172409	protein_coding
CITED2	ENSG00000164442	protein_coding
UBE2I-AS1	ENSG00000260710	lncRNA
PDZD2	ENSG00000133401	protein_coding
LY6S	ENSG00000291309	protein_coding
	ENSG00000272668	lncRNA
MAP6D1	ENSG00000180834	protein_coding
TRMT11	ENSG00000066651	protein_coding
	ENSG00000300997	lncRNA
	ENSG00000301006	lncRNA
MDK	ENSG00000110492	protein_coding
FHIP2B	ENSG00000158863	protein_coding
	ENSG00000301013	lncRNA
PDIA5	ENSG00000065485	protein_coding
	ENSG00000301023	lncRNA
	ENSG00000301030	lncRNA
	ENSG00000287885	lncRNA
	ENSG00000301039	lncRNA
	ENSG00000301049	lncRNA
	ENSG00000177418	transcribed_processed_pseudogene
	ENSG00000301071	lncRNA
	ENSG00000232546	transcribed_unprocessed_pseudogene
	ENSG00000301096	lncRNA
GTF2IP23	ENSG00000230295	transcribed_unprocessed_pseudogene
	ENSG00000290024	lncRNA
PEX12	ENSG00000108733	protein_coding
	ENSG00000301103	lncRNA
	ENSG00000289177	lncRNA
PDPR2P	ENSG00000290890	lncRNA
PDC-AS1	ENSG00000229739	lncRNA
LINC02563	ENSG00000263520	lncRNA
	ENSG00000266076	protein_coding
	ENSG00000271587	processed_pseudogene
	ENSG00000270870	processed_pseudogene
PSMD7P1	ENSG00000266707	processed_pseudogene
RNA5SP444	ENSG00000252653	rRNA_pseudogene
	ENSG00000301117	lncRNA
	ENSG00000284242	unprocessed_pseudogene
	ENSG00000301120	lncRNA
RN7SL735P	ENSG00000244044	misc_RNA
LINC01776	ENSG00000226053	lncRNA
PRKCA-AS1	ENSG00000264630	lncRNA
	ENSG00000301155	lncRNA
	ENSG00000301166	lncRNA
	ENSG00000301169	lncRNA
HLF	ENSG00000108924	protein_coding
PRKCZ-DT	ENSG00000226969	lncRNA
CCT4P1	ENSG00000242703	transcribed_processed_pseudogene
LINGO3	ENSG00000220008	protein_coding
	ENSG00000306804	lncRNA
	ENSG00000287396	lncRNA
	ENSG00000301194	lncRNA
	ENSG00000235586	lncRNA
	ENSG00000228700	transcribed_processed_pseudogene
GET3	ENSG00000198356	protein_coding
	ENSG00000301209	lncRNA
GALM-AS1	ENSG00000232518	lncRNA
	ENSG00000302195	lncRNA
	ENSG00000301255	lncRNA
	ENSG00000301299	lncRNA
	ENSG00000234464	lncRNA
	ENSG00000298533	lncRNA
TTC39DP	ENSG00000227238	unitary_pseudogene
MORN2	ENSG00000188010	protein_coding
RASA4DP	ENSG00000233297	transcribed_unprocessed_pseudogene
	ENSG00000263096	lncRNA
LINC01139	ENSG00000215808	lncRNA
GARS1P1	ENSG00000262135	processed_pseudogene
	ENSG00000293997	lncRNA
RNU6-1249P	ENSG00000200107	snRNA
GUSBP12	ENSG00000169325	transcribed_unprocessed_pseudogene
SMIM36	ENSG00000261873	protein_coding
	ENSG00000301350	lncRNA
	ENSG00000296007	lncRNA
CYSTM1	ENSG00000120306	protein_coding
PRDX6-AS1	ENSG00000203739	lncRNA
	ENSG00000232383	transcribed_processed_pseudogene
CEP295NL	ENSG00000178404	protein_coding
	ENSG00000297502	lncRNA
	ENSG00000310583	protein_coding
RPL23AP95	ENSG00000236848	transcribed_processed_pseudogene
	ENSG00000309107	lncRNA
	ENSG00000290820	lncRNA
LINC01857	ENSG00000224137	lncRNA
RPSAP73	ENSG00000274319	transcribed_processed_pseudogene
RN7SL405P	ENSG00000264540	misc_RNA
MIR6783	ENSG00000278223	miRNA
PHF3	ENSG00000118482	protein_coding
	ENSG00000289764	protein_coding
	ENSG00000243302	transcribed_processed_pseudogene
	ENSG00000279337	TEC
	ENSG00000230715	transcribed_processed_pseudogene
	ENSG00000265443	lncRNA
	ENSG00000243679	transcribed_processed_pseudogene
	ENSG00000296093	lncRNA
	ENSG00000226329	transcribed_unprocessed_pseudogene
	ENSG00000263603	lncRNA
	ENSG00000308478	lncRNA
	ENSG00000301414	lncRNA
	ENSG00000307662	lncRNA
	ENSG00000301425	lncRNA
SUZ12P1	ENSG00000264538	transcribed_unprocessed_pseudogene
	ENSG00000309739	lncRNA
XPC	ENSG00000154767	protein_coding
	ENSG00000297541	lncRNA
	ENSG00000289422	lncRNA
	ENSG00000297586	lncRNA
NECTIN4-AS1	ENSG00000228917	lncRNA
PRXL2C	ENSG00000158122	protein_coding
RPL12P10	ENSG00000226279	transcribed_processed_pseudogene
	ENSG00000290929	lncRNA
	ENSG00000280069	TEC
	ENSG00000265791	lncRNA
CELF5	ENSG00000161082	protein_coding
SNHG26	ENSG00000228649	lncRNA
	ENSG00000242439	processed_pseudogene
	ENSG00000295187	lncRNA
	ENSG00000301437	lncRNA
	ENSG00000301451	lncRNA
RNU6-298P	ENSG00000212190	snRNA
	ENSG00000266877	lncRNA
	ENSG00000301456	lncRNA
	ENSG00000297351	lncRNA
	ENSG00000301462	lncRNA
	ENSG00000266448	processed_pseudogene
	ENSG00000225111	lncRNA
	ENSG00000301471	lncRNA
RNU6-1134P	ENSG00000202026	snRNA
GPR160P2	ENSG00000265863	processed_pseudogene
	ENSG00000263567	lncRNA
RNU6-360P	ENSG00000212246	snRNA
	ENSG00000279036	TEC
RPL9P14	ENSG00000185078	processed_pseudogene
NGFR	ENSG00000064300	protein_coding
RNA5SP116	ENSG00000251941	rRNA_pseudogene
HARS1	ENSG00000170445	protein_coding
RPL12P17	ENSG00000224839	processed_pseudogene
CRYGEP	ENSG00000229150	transcribed_unitary_pseudogene
	ENSG00000301478	lncRNA
CRYGD	ENSG00000118231	protein_coding
	ENSG00000301482	lncRNA
	ENSG00000301495	lncRNA
CRYGC	ENSG00000163254	protein_coding
	ENSG00000301502	lncRNA
LINC01685	ENSG00000238063	lncRNA
	ENSG00000260658	lncRNA
	ENSG00000224529	processed_pseudogene
ZNF18	ENSG00000154957	protein_coding
PHKA2	ENSG00000044446	protein_coding
CRYGB	ENSG00000182187	protein_coding
PNPLA7	ENSG00000130653	protein_coding
DNAJC5	ENSG00000101152	protein_coding
CRH	ENSG00000147571	protein_coding
CRYGA	ENSG00000168582	protein_coding
	ENSG00000301529	lncRNA
	ENSG00000301535	lncRNA
LINC02787	ENSG00000229201	lncRNA
SNX15	ENSG00000110025	protein_coding
RPSAP27	ENSG00000233869	processed_pseudogene
TPT1P2	ENSG00000228111	processed_pseudogene
	ENSG00000301555	lncRNA
IDH1-AS1	ENSG00000231908	lncRNA
	ENSG00000301570	lncRNA
SLC52A2	ENSG00000185803	protein_coding
	ENSG00000301572	lncRNA
LINC02817	ENSG00000234754	lncRNA
MYL6BP1	ENSG00000228380	processed_pseudogene
GTF3C6	ENSG00000155115	protein_coding
PTH2R	ENSG00000144407	protein_coding
PROCA1	ENSG00000167525	protein_coding
	ENSG00000260479	lncRNA
TCTA	ENSG00000145022	protein_coding
	ENSG00000301599	lncRNA
ICAM1	ENSG00000090339	protein_coding
CRNDE	ENSG00000245694	lncRNA
FCRL3-AS1	ENSG00000227217	lncRNA
	ENSG00000301602	lncRNA
	ENSG00000228360	transcribed_processed_pseudogene
	ENSG00000301663	lncRNA
	ENSG00000303921	lncRNA
	ENSG00000170409	transcribed_unprocessed_pseudogene
SNAP25	ENSG00000132639	protein_coding
	ENSG00000301670	lncRNA
	ENSG00000308821	lncRNA
	ENSG00000301680	lncRNA
	ENSG00000301696	lncRNA
PMS2P12	ENSG00000228546	transcribed_unprocessed_pseudogene
	ENSG00000296900	lncRNA
EPHA3	ENSG00000044524	protein_coding
